State,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Staff.Active,Residents.Population,Residents.Tested,Residents.Vadmin,Staff.Population,Staff.Vadmin,Residents.Vaccinated,Staff.Vaccinated,Community.Active
Alabama,2020-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3686,0,0,0,1012
Alabama,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3686,0,0,0,1114
Alabama,2020-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3113,0,0,3686,0,0,0,1283
Alabama,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3113,0,0,3686,0,0,0,1491
Alabama,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3113,0,0,3686,0,0,0,1578
Alabama,2020-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3113,0,0,3686,0,0,0,1725
Alabama,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3113,0,0,3686,0,0,0,1855
Alabama,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,0,0,3686,0,0,0,2010
Alabama,2020-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3113,0,0,3686,0,0,0,2142
Alabama,2020-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3093,0,0,3686,0,0,0,2380
Alabama,2020-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3093,0,0,3686,0,0,0,2428
Alabama,2020-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3093,0,0,3686,0,0,0,2545
Alabama,2020-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3093,0,0,3686,0,0,0,2787
Alabama,2020-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3093,0,0,3686,0,0,0,2869
Alabama,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3093,0,0,3686,0,0,0,2978
Alabama,2020-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3093,0,0,3686,0,0,0,3132
Alabama,2020-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3086,0,0,3686,0,0,0,3094
Alabama,2020-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3086,0,0,3686,0,0,0,2951
Alabama,2020-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3086,0,0,3686,0,0,0,3061
Alabama,2020-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3086,0,0,3686,0,0,0,3073
Alabama,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3086,0,0,3686,0,0,0,3084
Alabama,2020-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3086,0,0,3686,0,0,0,3096
Alabama,2020-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3086,0,0,3686,0,0,0,3078
Alabama,2020-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3046,0,0,3686,0,0,0,2945
Alabama,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3046,0,0,3686,0,0,0,2980
Alabama,2020-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3046,0,0,3686,0,0,0,2928
Alabama,2020-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3046,0,0,3686,0,0,0,2808
Alabama,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3046,0,0,3686,0,0,0,2751
Alabama,2020-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,2779
Alabama,2020-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,2672
Alabama,2020-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,2722
Alabama,2020-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,2883
Alabama,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,2912
Alabama,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,2999
Alabama,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,3040
Alabama,2020-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,3116
Alabama,2020-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3046,0,0,3686,0,0,0,3077
Alabama,2020-05-07,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,5,3046,0,0,3686,0,0,0,3216
Alabama,2020-05-08,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,5,2993,0,0,3686,0,0,0,3345
Alabama,2020-05-09,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,5,2993,0,0,3686,0,0,0,3446
Alabama,2020-05-10,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,5,2993,0,0,3686,0,0,0,3507
Alabama,2020-05-11,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,5,2993,0,0,3686,0,0,0,3641
Alabama,2020-05-12,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,5,2993,0,0,3686,0,0,0,3746
Alabama,2020-05-13,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,5,2993,0,0,3686,0,0,0,3843
Alabama,2020-05-14,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,5,2993,0,0,3686,0,0,0,3974
Alabama,2020-05-15,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,5,2876,0,0,3686,0,0,0,4054
Alabama,2020-05-16,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,7,2876,0,0,3686,0,0,0,4128
Alabama,2020-05-17,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,7,2876,0,0,3686,0,0,0,4160
Alabama,2020-05-18,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,7,2876,0,0,3686,0,0,0,4235
Alabama,2020-05-19,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,7,2876,0,0,3686,0,0,0,4305
Alabama,2020-05-20,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,7,2876,0,0,3686,0,0,0,4417
Alabama,2020-05-21,0,0,0,0,9,8,0,0,0,0,0,0,0,0,2,8,2876,0,0,3686,0,0,0,4475
Alabama,2020-05-22,0,0,0,0,9,8,0,0,0,0,0,0,0,0,2,8,2813,0,0,3686,0,0,0,4517
Alabama,2020-05-23,0,0,0,0,9,8,0,0,0,0,0,0,0,0,2,8,2813,0,0,3686,0,0,0,4608
Alabama,2020-05-24,0,0,0,0,9,9,0,0,0,0,0,0,0,0,2,7,2813,0,0,3686,0,0,0,4694
Alabama,2020-05-25,0,0,0,0,9,9,0,0,0,0,0,0,0,0,2,7,2813,0,0,3686,0,0,0,5047
Alabama,2020-05-26,0,0,0,0,9,9,0,0,0,0,0,0,0,0,2,7,2813,0,0,3686,0,0,0,5333
Alabama,2020-05-27,0,0,0,0,9,9,0,0,0,0,0,0,0,0,4,8,2813,0,0,3686,0,0,0,5441
Alabama,2020-05-28,0,0,0,0,10,11,0,0,0,0,0,0,0,0,3,6,2813,0,0,3686,0,0,0,5588
Alabama,2020-05-29,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,6,2772,0,0,3686,0,0,0,5768
Alabama,2020-05-30,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,6,2772,0,0,3686,0,0,0,5861
Alabama,2020-05-31,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,6,2772,0,0,3686,0,0,0,6063
Alabama,2020-06-01,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,6,2772,0,0,3686,0,0,0,6087
Alabama,2020-06-02,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,5909
Alabama,2020-06-03,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,5768
Alabama,2020-06-04,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,5672
Alabama,2020-06-05,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,5956
Alabama,2020-06-06,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,6027
Alabama,2020-06-07,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,6101
Alabama,2020-06-08,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,5959
Alabama,2020-06-09,0,0,0,0,10,11,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,5935
Alabama,2020-06-10,0,0,0,0,10,12,0,0,0,0,0,0,0,0,4,7,2772,0,0,3686,0,0,0,6396
Alabama,2020-06-11,0,0,0,0,10,12,0,0,0,0,0,0,0,0,4,7,2689,0,0,3686,0,0,0,6621
Alabama,2020-06-12,12,0,0,0,10,12,0,0,0,0,0,0,0,0,4,7,2689,65,0,3686,0,0,0,7143
Alabama,2020-06-13,12,0,0,0,10,12,0,0,0,0,0,0,0,0,4,7,2689,68,0,3686,0,0,0,7675
Alabama,2020-06-14,12,0,0,0,11,12,0,0,0,0,0,0,0,0,3,7,2689,68,0,3686,0,0,0,7982
Alabama,2020-06-15,12,0,0,0,11,12,0,0,0,0,0,0,0,0,3,7,2689,68,0,3686,0,0,0,7960
Alabama,2020-06-16,12,0,0,0,11,12,0,0,0,0,0,0,0,0,3,8,2689,68,0,3686,0,0,0,8300
Alabama,2020-06-17,12,0,0,0,11,12,0,0,0,0,0,0,0,0,3,8,2689,83,0,3686,0,0,0,8987
Alabama,2020-06-18,12,0,0,0,11,12,0,0,0,0,0,0,0,0,3,8,2689,117,0,3686,0,0,0,9414
Alabama,2020-06-19,11,0,0,0,10,13,0,0,0,0,0,0,0,0,3,9,2689,133,0,3686,0,0,0,9315
Alabama,2020-06-20,11,0,0,0,10,13,0,0,0,0,0,0,0,0,3,9,2689,137,0,3686,0,0,0,9328
Alabama,2020-06-21,11,0,0,0,10,13,0,0,0,0,0,0,0,0,3,9,2689,137,0,3686,0,0,0,9345
Alabama,2020-06-22,11,0,0,0,10,13,0,0,0,0,0,0,0,0,3,9,2689,140,0,3686,0,0,0,9503
Alabama,2020-06-23,11,0,0,0,10,15,0,0,0,0,0,0,0,0,3,7,2689,161,0,3686,0,0,0,10055
Alabama,2020-06-24,11,0,0,0,10,15,0,0,0,0,0,0,0,0,3,7,2689,160,0,3686,0,0,0,10219
Alabama,2020-06-25,11,0,0,0,10,17,0,0,0,0,0,0,0,0,3,5,2671,162,0,3686,0,0,0,10510
Alabama,2020-06-26,11,0,0,0,10,17,0,0,0,0,0,0,0,0,3,5,2671,159,0,3686,0,0,0,10498
Alabama,2020-06-27,11,0,0,0,10,17,0,0,0,0,0,0,0,0,3,5,2671,176,0,3686,0,0,0,9719
Alabama,2020-06-28,12,0,0,0,10,17,0,0,0,0,0,0,0,0,4,5,2671,177,0,3686,0,0,0,10321
Alabama,2020-06-29,12,0,0,0,10,17,0,0,0,0,0,0,0,0,4,5,2671,177,0,3686,0,0,0,11104
Alabama,2020-06-30,12,0,0,0,10,17,0,0,0,0,0,0,0,0,4,5,2671,182,0,3686,0,0,0,11443
Alabama,2020-07-01,12,0,0,0,10,17,0,0,0,0,0,0,0,0,4,5,2671,182,0,3792,0,0,0,11706
Alabama,2020-07-02,12,0,0,0,10,17,0,0,0,0,0,0,0,0,4,5,2671,182,0,3792,0,0,0,12664
Alabama,2020-07-03,12,0,0,0,10,17,0,0,0,0,0,0,0,0,4,5,2671,180,0,3792,0,0,0,13030
Alabama,2020-07-04,13,0,0,0,10,17,0,0,0,0,0,0,0,0,5,5,2671,181,0,3792,0,0,0,13533
Alabama,2020-07-05,14,0,0,0,10,17,0,0,0,0,0,0,0,0,6,5,2671,183,0,3792,0,0,0,13900
Alabama,2020-07-06,14,0,0,0,10,17,0,0,0,0,0,0,0,0,6,5,2671,183,0,3792,0,0,0,14161
Alabama,2020-07-07,14,0,0,0,10,17,0,0,0,0,0,0,0,0,6,5,2671,193,0,3792,0,0,0,14459
Alabama,2020-07-08,14,0,0,0,10,17,0,0,0,0,0,0,0,0,6,5,2671,218,0,3792,0,0,0,15271
Alabama,2020-07-09,14,0,0,0,11,17,0,0,0,0,0,0,0,0,5,6,2623,220,0,3792,0,0,0,15815
Alabama,2020-07-10,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,6,2623,270,0,3792,0,0,0,16426
Alabama,2020-07-11,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2623,266,0,3792,0,0,0,17719
Alabama,2020-07-12,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2623,267,0,3792,0,0,0,18278
Alabama,2020-07-13,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2623,267,0,3792,0,0,0,18579
Alabama,2020-07-14,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2623,286,0,3792,0,0,0,19807
Alabama,2020-07-15,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2623,292,0,3792,0,0,0,20547
Alabama,2020-07-16,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2648,310,0,3792,0,0,0,20788
Alabama,2020-07-17,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2648,332,0,3792,0,0,0,21897
Alabama,2020-07-18,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2648,336,0,3792,0,0,0,22965
Alabama,2020-07-19,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2648,336,0,3792,0,0,0,23711
Alabama,2020-07-20,18,0,0,0,12,17,0,0,0,0,0,0,0,0,5,7,2648,337,0,3792,0,0,0,24304
Alabama,2020-07-21,20,0,0,0,12,17,0,0,0,0,0,0,0,0,7,7,2648,351,0,3792,0,0,0,24252
Alabama,2020-07-22,20,0,0,0,12,17,0,0,0,0,0,0,0,0,7,8,2648,360,0,3792,0,0,0,24445
Alabama,2020-07-23,20,0,0,0,12,17,0,0,0,0,0,0,0,0,8,8,2648,366,0,3792,0,0,0,24990
Alabama,2020-07-24,21,0,0,0,12,18,0,0,0,0,0,0,0,0,8,9,2648,411,0,3792,0,0,0,25466
Alabama,2020-07-25,21,0,0,0,12,18,0,0,0,0,0,0,0,0,8,9,2648,501,0,3792,0,0,0,25386
Alabama,2020-07-26,23,0,0,0,12,18,0,0,0,0,0,0,0,0,10,9,2648,501,0,3792,0,0,0,25167
Alabama,2020-07-27,23,0,0,0,12,18,0,0,0,0,0,0,0,0,10,11,2648,501,0,3792,0,0,0,25088
Alabama,2020-07-28,25,0,0,0,12,18,0,0,0,0,0,0,0,0,10,12,2648,516,0,3792,0,0,0,24414
Alabama,2020-07-29,25,0,0,0,12,18,0,0,0,0,0,0,0,0,10,12,2648,521,0,3792,0,0,0,24458
Alabama,2020-07-30,25,0,0,0,12,18,0,0,0,0,0,0,0,0,10,15,2636,521,0,3792,0,0,0,24536
Alabama,2020-07-31,25,0,0,0,12,18,0,0,0,0,0,0,0,0,11,15,2636,521,0,3792,0,0,0,24114
Alabama,2020-08-01,26,0,0,0,12,18,0,0,0,0,0,0,0,0,11,15,2636,511,0,3792,0,0,0,24118
Alabama,2020-08-02,26,0,0,0,12,18,0,0,0,0,0,0,0,0,11,15,2636,511,0,3792,0,0,0,23725
Alabama,2020-08-03,26,0,0,0,12,18,0,0,0,0,0,0,0,0,11,15,2636,510,0,3792,0,0,0,23266
Alabama,2020-08-04,25,0,0,0,16,18,0,0,0,0,0,0,0,0,6,15,2636,510,0,3792,0,0,0,22857
Alabama,2020-08-05,25,0,0,0,16,18,0,0,0,0,0,0,0,0,6,15,2636,504,0,3792,0,0,0,22729
Alabama,2020-08-06,27,0,0,0,16,18,0,0,0,0,0,0,0,0,7,15,2621,533,0,3792,0,0,0,22359
Alabama,2020-08-07,28,0,0,0,16,18,0,0,0,0,0,0,0,0,8,15,2621,559,0,3792,0,0,0,22100
Alabama,2020-08-08,30,0,0,0,16,18,0,0,0,0,0,0,0,0,10,15,2621,559,0,3792,0,0,0,21666
Alabama,2020-08-09,30,0,0,0,16,18,0,0,0,0,0,0,0,0,10,15,2621,584,0,3792,0,0,0,21518
Alabama,2020-08-10,30,0,0,0,16,18,0,0,0,0,0,0,0,0,10,15,2621,584,0,3792,0,0,0,21135
Alabama,2020-08-11,33,0,0,0,16,18,0,0,0,0,0,0,0,0,13,15,2621,593,0,3792,0,0,0,20787
Alabama,2020-08-12,33,0,0,0,17,18,0,0,0,0,0,0,0,0,12,15,2621,593,0,3792,0,0,0,19567
Alabama,2020-08-13,40,0,0,0,17,18,0,0,0,0,0,0,0,0,20,15,2621,594,0,3792,0,0,0,18312
Alabama,2020-08-14,40,0,0,0,17,18,0,0,0,0,0,0,0,0,21,15,2621,594,0,3792,0,0,0,17830
Alabama,2020-08-15,0,0,0,0,17,18,0,0,0,0,0,0,0,0,23,15,2621,0,0,3792,0,0,0,16627
Alabama,2020-08-16,44,0,0,0,17,18,0,0,0,0,0,0,0,0,23,15,2621,627,0,3792,0,0,0,16209
Alabama,2020-08-17,44,0,0,0,17,18,0,0,0,0,0,0,0,0,23,15,2621,626,0,3792,0,0,0,16590
Alabama,2020-08-18,44,0,0,0,16,18,0,0,0,0,0,0,0,0,24,15,2621,643,0,3792,0,0,0,16958
Alabama,2020-08-19,44,0,0,0,17,18,0,0,0,0,0,0,0,0,23,15,2621,641,0,3792,0,0,0,16373
Alabama,2020-08-20,43,0,0,0,17,18,0,0,0,0,0,0,0,0,22,15,2621,635,0,3792,0,0,0,15693
Alabama,2020-08-21,45,0,0,0,26,18,0,0,0,0,0,0,0,0,15,16,2621,640,0,3792,0,0,0,15317
Alabama,2020-08-22,0,0,0,0,26,18,0,0,0,0,0,0,0,0,15,16,2621,0,0,3792,0,0,0,14955
Alabama,2020-08-23,45,0,0,0,26,18,0,0,0,0,0,0,0,0,15,16,2621,638,0,3792,0,0,0,14019
Alabama,2020-08-24,45,0,0,0,26,18,0,0,0,0,0,0,0,0,15,16,2621,638,0,3792,0,0,0,13654
Alabama,2020-08-25,51,0,0,0,26,18,0,0,0,0,0,0,0,0,15,16,2621,659,0,3792,0,0,0,14705
Alabama,2020-08-26,51,0,0,0,26,18,0,0,0,0,0,0,0,0,15,16,2621,680,0,3792,0,0,0,15685
Alabama,2020-08-27,48,0,0,0,25,18,0,0,0,0,0,0,0,0,15,16,2577,641,0,3792,0,0,0,16065
Alabama,2020-08-28,48,0,0,0,25,18,0,0,0,0,0,0,0,0,15,16,2577,641,0,3792,0,0,0,16783
Alabama,2020-08-29,51,0,0,0,27,18,0,0,0,0,0,0,0,0,13,16,2577,678,0,3792,0,0,0,17229
Alabama,2020-08-30,51,0,0,0,27,18,0,0,0,0,0,0,0,0,15,16,2577,678,0,3792,0,0,0,17277
Alabama,2020-08-31,53,0,0,0,27,18,0,0,0,0,0,0,0,0,15,16,2577,678,0,3792,0,0,0,17408
Alabama,2020-09-01,53,0,0,0,27,18,0,0,0,0,0,0,0,0,15,16,2577,681,0,3792,0,0,0,16819
Alabama,2020-09-02,55,0,0,0,27,18,0,0,0,0,0,0,0,0,17,16,2577,707,0,3792,0,0,0,16544
Alabama,2020-09-03,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,711,0,3792,0,0,0,16488
Alabama,2020-09-04,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,716,0,3792,0,0,0,16161
Alabama,2020-09-05,53,0,0,0,27,18,0,0,0,0,0,0,0,0,15,16,2577,711,0,3792,0,0,0,16105
Alabama,2020-09-06,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,711,0,3792,0,0,0,16205
Alabama,2020-09-07,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,711,0,3792,0,0,0,16176
Alabama,2020-09-08,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,711,0,3792,0,0,0,14815
Alabama,2020-09-09,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,721,0,3792,0,0,0,14157
Alabama,2020-09-10,54,0,0,0,27,18,0,0,0,0,0,0,0,0,16,16,2577,726,0,3792,0,0,0,14097
Alabama,2020-09-11,55,0,0,0,27,18,0,0,0,0,0,0,0,0,17,16,2577,736,0,3792,0,0,0,13228
Alabama,2020-09-12,61,0,0,0,27,18,0,0,0,0,0,0,0,0,23,16,2577,738,0,3792,0,0,0,13011
Alabama,2020-09-13,61,0,0,0,27,18,0,0,0,0,0,0,0,0,23,16,2577,738,0,3792,0,0,0,12917
Alabama,2020-09-14,61,0,0,0,27,18,0,0,0,0,0,0,0,0,23,16,2577,738,0,3792,0,0,0,12119
Alabama,2020-09-15,62,0,0,0,27,18,0,0,0,0,0,0,0,0,24,16,2577,739,0,3792,0,0,0,12426
Alabama,2020-09-16,62,0,0,0,27,18,0,0,0,0,0,0,0,0,24,16,2577,746,0,3792,0,0,0,12183
Alabama,2020-09-17,62,0,0,0,27,18,0,0,0,0,0,0,0,0,24,16,2554,756,0,3792,0,0,0,12229
Alabama,2020-09-18,62,0,0,0,37,18,0,0,0,0,0,0,0,0,14,16,2554,756,0,3792,0,0,0,12395
Alabama,2020-09-19,62,0,0,0,37,18,0,0,0,0,0,0,0,0,14,16,2554,756,0,3792,0,0,0,12664
Alabama,2020-09-20,62,0,0,0,37,18,0,0,0,0,0,0,0,0,14,16,2554,756,0,3792,0,0,0,12635
Alabama,2020-09-21,62,0,0,0,38,18,0,0,0,0,0,0,0,0,13,16,2554,756,0,3792,0,0,0,12981
Alabama,2020-09-22,61,0,0,0,39,19,0,0,0,0,0,0,0,0,11,16,2554,756,0,3792,0,0,0,12854
Alabama,2020-09-23,61,0,0,0,39,19,0,0,0,0,0,0,0,0,11,16,2554,758,0,3792,0,0,0,12836
Alabama,2020-09-24,63,0,0,0,39,19,0,0,0,0,0,0,0,0,11,16,2554,770,0,3792,0,0,0,14125
Alabama,2020-09-25,63,0,0,0,39,19,0,0,0,0,0,0,0,0,11,16,2554,772,0,3792,0,0,0,14132
Alabama,2020-09-26,63,0,0,0,39,19,0,0,0,0,0,0,0,0,11,16,2554,772,0,3792,0,0,0,13799
Alabama,2020-09-27,63,0,0,0,39,19,0,0,0,0,0,0,0,0,11,16,2554,772,0,3792,0,0,0,13743
Alabama,2020-09-28,64,0,0,0,39,19,0,0,0,0,0,0,0,0,12,16,2554,801,0,3792,0,0,0,13731
Alabama,2020-09-29,68,0,0,0,39,19,0,0,0,0,0,0,0,0,16,16,2554,809,0,3792,0,0,0,13924
Alabama,2020-09-30,68,0,0,0,39,19,0,0,0,0,0,0,0,0,16,16,2554,826,0,3792,0,0,0,14349
Alabama,2020-10-01,68,0,0,0,40,19,0,0,0,0,0,0,0,0,15,17,2554,816,0,3792,0,0,0,14273
Alabama,2020-10-02,69,0,0,0,48,19,0,0,0,0,0,0,0,0,8,17,2554,821,0,3792,0,0,0,14634
Alabama,2020-10-03,69,0,0,0,48,19,0,0,0,0,0,0,0,0,8,17,2554,821,0,3792,0,0,0,14603
Alabama,2020-10-04,69,0,0,0,48,19,0,0,0,0,0,0,0,0,8,17,2554,821,0,3792,0,0,0,14392
Alabama,2020-10-05,69,0,0,0,48,19,0,0,0,0,0,0,0,0,8,17,2554,814,0,3792,0,0,0,14274
Alabama,2020-10-06,70,0,0,0,48,19,0,0,0,0,0,0,0,0,9,17,2554,816,0,3792,0,0,0,14626
Alabama,2020-10-07,72,0,0,0,48,19,0,0,0,0,0,0,0,0,11,17,2554,817,0,3792,0,0,0,14188
Alabama,2020-10-08,72,0,0,0,48,19,0,0,0,0,0,0,0,0,11,17,2531,801,0,3792,0,0,0,13420
Alabama,2020-10-09,72,0,0,0,48,19,0,0,0,0,0,0,0,0,11,17,2531,801,0,3792,0,0,0,13658
Alabama,2020-10-10,72,0,0,0,48,19,0,0,0,0,0,0,0,0,11,17,2531,801,0,3792,0,0,0,13733
Alabama,2020-10-11,72,0,0,0,48,19,0,0,0,0,0,0,0,0,11,17,2531,801,0,3792,0,0,0,13810
Alabama,2020-10-12,72,0,0,0,48,19,0,0,0,0,0,0,0,0,11,17,2531,801,0,3792,0,0,0,14164
Alabama,2020-10-13,72,0,0,0,50,19,0,0,0,0,0,0,0,0,10,17,2531,809,0,3792,0,0,0,13812
Alabama,2020-10-14,72,0,0,0,51,19,0,0,0,0,0,0,0,0,11,17,2531,809,0,3792,0,0,0,13848
Alabama,2020-10-15,81,0,0,0,51,19,0,0,0,0,0,0,0,0,19,19,2531,841,0,3792,0,0,0,14118
Alabama,2020-10-16,83,0,0,0,52,19,0,0,0,0,0,0,0,0,20,19,2531,852,0,3792,0,0,0,13755
Alabama,2020-10-17,83,0,0,0,52,19,0,0,0,0,0,0,0,0,20,19,2531,852,0,3792,0,0,0,13956
Alabama,2020-10-18,83,0,0,0,52,19,0,0,0,0,0,0,0,0,20,19,2531,852,0,3792,0,0,0,14285
Alabama,2020-10-19,87,0,0,0,53,19,0,0,0,0,0,0,0,0,24,19,2531,851,0,3792,0,0,0,14602
Alabama,2020-10-20,86,0,0,0,52,19,0,0,0,0,0,0,0,0,24,19,2531,850,0,3792,0,0,0,14725
Alabama,2020-10-21,93,0,0,0,53,19,0,0,0,0,0,0,0,0,30,19,2531,877,0,3792,0,0,0,15520
Alabama,2020-10-22,109,0,0,0,53,19,0,0,0,0,0,0,0,0,46,20,2531,909,0,3792,0,0,0,17754
Alabama,2020-10-23,112,0,0,0,53,19,0,0,0,0,0,0,0,0,50,20,2531,913,0,3792,0,0,0,18670
Alabama,2020-10-24,112,0,0,0,53,19,0,0,0,0,0,0,0,0,50,20,2531,913,0,3792,0,0,0,19133
Alabama,2020-10-25,112,0,0,0,53,19,0,0,0,0,0,0,0,0,50,20,2531,913,0,3792,0,0,0,19309
Alabama,2020-10-26,112,0,0,0,53,19,0,0,0,0,11,0,0,0,50,20,2531,913,0,3792,0,0,0,19424
Alabama,2020-10-27,112,0,0,0,56,19,0,0,0,0,11,0,0,0,50,22,2531,913,0,3792,0,0,0,19871
Alabama,2020-10-28,119,0,0,0,54,19,0,0,0,0,11,0,0,0,53,22,2531,960,0,3792,0,0,0,20155
Alabama,2020-10-29,119,0,0,0,54,19,0,0,0,0,11,0,0,0,53,22,2529,960,0,3792,0,0,0,20268
Alabama,2020-10-30,120,0,0,0,67,19,0,0,0,0,11,0,0,0,40,22,2529,962,0,3792,0,0,0,20775
Alabama,2020-11-03,121,0,0,0,97,19,0,0,0,0,11,0,0,0,11,22,2529,973,0,3792,0,0,0,22294
Alabama,2020-11-05,123,0,0,0,98,19,0,0,0,0,11,0,0,0,12,22,2529,977,0,3792,0,0,0,20091
Alabama,2020-11-10,123,0,0,0,100,19,0,0,0,0,11,0,0,0,17,22,2529,999,0,3792,0,0,0,19295
Alabama,2020-11-12,129,0,0,0,100,19,0,0,0,0,12,0,0,0,17,22,2529,991,0,3792,0,0,0,20524
